id,futbin_name,ustat_name,score
225859,Moussa Niakhaté,Moussa Niakhate,93.33333333333331
253157,Hicham Boudaoui,Hichem Boudaoui,93.33333333333331
257889,Kristijan Jakić,Kristijan Jakic,93.33333333333331
220407,Martin Dúbravka,Martin Dubravka,93.33333333333331
225859,Moussa Niakhaté,Moussa Niakhate,93.33333333333331
220407,Martin Dúbravka,Martin Dubravka,93.33333333333331
222665,Martin Ødegaard,Martin Odegaard,93.33333333333331
215441,Serhou Guirassy,Sehrou Guirassy,93.33333333333331
216354,Andrej Kramarić,Andrej Kramaric,93.33333333333331
215441,Serhou Guirassy,Sehrou Guirassy,93.33333333333331
201262,Vladimír Darida,Vladimir Darida,93.33333333333331
244470,Vladimír Coufal,Vladimir Coufal,93.33333333333331
201269,Frederik Rønnow,Frederik Rönnow,93.33333333333331
225995,Petar Stojanović,Petar Stojanovic,93.75
239732,Szymon Żurkowski,Szymon Zurkowski,93.75
213404,Paweł Dawidowicz,Pawel Dawidowicz,93.75
236496,Mattéo Guendouzi,Matteo Guendouzi,93.75
241727,Predrag Rajković,Predrag Rajkovic,93.75
184200,Marko Arnautović,Marko Arnautovic,93.75
245741,Jesper Lindstrøm,Jesper Lindstrom,93.75
189908,Łukasz Skorupski,Lukasz Skorupski,93.75
239817,Boubakary Soumaré,Boubakary Soumare,94.11764705882354
238095,Nikola Milenković,Nikola Milenkovic,94.11764705882354
202811,Emiliano Martínez,Emiliano Martinez,94.11764705882354
244380,Vitaliy Mykolenko,Vitalii Mykolenko,94.11764705882354
235424,Diadié Samassékou,Diadie Samassékou,94.11764705882354
41236,Zlatan Ibrahimović,Zlatan Ibrahimovic,94.44444444444444
239433,Nemanja Maksimović,Nemanja Maksimovic,94.44444444444444
231969,Ruslan Malinovskyi,Ruslan Malinovskiy,94.44444444444444
231969,Ruslan Malinovskyi,Ruslan Malinovskiy,94.44444444444444
215716,Aleksandar Mitrović,Aleksandar Mitrovic,94.73684210526316
237712,Valentin Castellanos,Valentín Castellanos,95.0
212138,Przemysław Frankowski,Przemyslaw Frankowski,95.23809523809524
234686,Jordan Lotomba,Jordan Lotomba,100.0
203535,Tonny Vilhena,Tonny Vilhena,100.0
241721,Rafael Leão,Rafael Leão,100.0
235805,Federico Chiesa,Federico Chiesa,100.0
206654,Pablo Marí Villar,Pablo Marí,100.0
258861,João Victor da Silva Marcelino,João Victor,100.0
183898,Ángel Di María,Ángel Di María,100.0
184344,Leonardo Bonucci,Leonardo Bonucci,100.0
256854,Warmed Omari,Warmed Omari,100.0
239732,Szymon Zurkowski,Szymon Zurkowski,100.0
259307,Malo Gusto,Malo Gusto,100.0
232656,Theo Hernández,Theo Hernández,100.0
232097,Amine Harit,Amine Harit,100.0
195864,Paul Pogba,Paul Pogba,100.0
211110,Paulo Dybala,Paulo Dybala,100.0
243237,Luca Pellegrini,Luca Pellegrini,100.0
153275,Jean-Louis Leca,Jean-Louis Leca,100.0
216352,Marcelo Brozovic,Marcelo Brozovic,100.0
212602,Diego Llorente,Diego Llorente,100.0
204451,Koray Günter,Koray Günter,100.0
201377,Jeison Murillo,Jeison Murillo,100.0
198683,Manolo Gabbiadini,Manolo Gabbiadini,100.0
210896,Morgan Sanson,Morgan Sanson,100.0
209288,Florent Mollet,Florent Mollet,100.0
241167,Youcef Belaïli,Mohamed Youcef Belaïli,100.0
232756,Fikayo Tomori,Fikayo Tomori,100.0
198706,Luis Alberto,Luis Alberto,100.0
193082,Juan Cuadrado,Juan Cuadrado,100.0
211147,Valentino Lazaro,Valentino Lazaro,100.0
210964,Federico Ceccherini,Federico Ceccherini,100.0
225508,Eric Bailly,Eric Bailly,100.0
210864,Elseid Hysaj,Elseid Hysaj,100.0
239580,Bremer,Bremer,100.0
162835,Samir Handanovic,Samir Handanovic,100.0
236804,Facundo Medina,Facundo Medina,100.0
198176,Stefan de Vrij,Stefan de Vrij,100.0
194845,Wahbi Khazri,Wahbi Khazri,100.0
252060,Tommaso Pobega,Tommaso Pobega,100.0
210935,Domenico Berardi,Domenico Berardi,100.0
237383,Alessandro Bastoni,Alessandro Bastoni,100.0
208535,Alfred Duncan,Alfred Duncan,100.0
222400,Harry Winks,Harry Winks,100.0
228251,Lorenzo Pellegrini,Lorenzo Pellegrini,100.0
253444,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,100.0
199189,Ross Barkley,Ross Barkley,100.0
241167,Youcef Belaïli,Mohamed Youcef Belaïli,100.0
263781,Vanderson de Oliveira Campos,Vanderson,100.0
241096,Sandro Tonali,Sandro Tonali,100.0
239575,Gerzino Nyamsi,Gerzino Nyamsi,100.0
223671,Stefan Posch,Stefan Posch,100.0
224232,Nicolò Barella,Nicolò Barella,100.0
237640,Nedim Bajrami,Nedim Bajrami,100.0
251217,Jean Lucas,Jean Lucas,100.0
215410,Brendan Chardonnet,Brendan Chardonnet,100.0
201858,Nicola Sansone,Nicola Sansone,100.0
246350,Enzo Le Fée,Enzo Le Fée,100.0
243580,Loïs Openda,Loïs Openda,100.0
217699,Islam Slimani,Islam Slimani,100.0
242835,Leonardo Balerdi,Leonardo Balerdi,100.0
241821,Mohamed Bayo,Mohamed Bayo,100.0
240754,Youcef Atal,Youcef Atal,100.0
239956,Myron Boadu,Myron Boadu,100.0
252339,Tiago Djaló,Tiago Djaló,100.0
220905,Jean-Eudes Aholou,Jean Eudes Aholou,100.0
237985,Kevin Danso,Kevin Danso,100.0
232293,Victor Osimhen,Victor Osimhen,100.0
221284,Jonathan Gradit,Jonathan Gradit,100.0
181318,Albin Ekdal,Albin Ekdal,100.0
235456,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,100.0
224438,Adam Buksa,Adam Buksa,100.0
226627,Takumi Minamino,Takumi Minamino,100.0
227232,Florian Sotoca,Florian Sotoca,100.0
230020,Pierre Lees-Melou,Pierre Lees-Melou,100.0
231089,Ibrahima Sissoko,Ibrahima Sissoko,100.0
236898,Michel Aebischer,Michel Aebischer,100.0
197813,Jonas Martin,Jonas Martin,100.0
254548,Melvin Bard,Melvin Bard,100.0
213367,Laurent Abergel,Laurent Abergel,100.0
223848,Sergej Milinkovic-Savic,Sergej Milinkovic-Savic,100.0
192505,Romelu Lukaku,Romelu Lukaku,100.0
192387,Ciro Immobile,Ciro Immobile,100.0
231478,Lautaro Martínez,Lautaro Martínez,100.0
186153,Wojciech Szczesny,Wojciech Szczesny,100.0
215698,Mike Maignan,Mike Maignan,100.0
236245,Alberth Elis,Alberth Elis,100.0
193338,Mattia Destro,Mattia Destro,100.0
206003,Yvon Mvogo,Yvon Mvogo,100.0
243702,Djed Spence,Djed Spence,100.0
190761,Tolgay Arslan,Tolgay Arslan,100.0
193091,Bram Nuytinck,Bram Nuytinck,100.0
235454,Malang Sarr,Malang Sarr,100.0
211575,André Filipe Tavares Gomes,André Gomes,100.0
208509,Thomas Foket,Thomas Foket,100.0
257278,Arthur Theate,Arthur Theate,100.0
212692,Rony Lopes,Rony Lopes,100.0
256769,Adrien Truffert,Adrien Truffert,100.0
212811,Mario Lemina,Mario Lemina,100.0
256035,Kamaldeen Sulemana,Kamaldeen Sulemana,100.0
212947,Jimmy Cabot,Jimmy Cabot,100.0
258683,Ivan Ilic,Ivan Ilic,100.0
229971,Fabien Centonze,Fabien Centonze,100.0
230899,Ademola Lookman,Ademola Lookman,100.0
219391,Gonzalo Escalante,Gonzalo Escalante,100.0
215333,Duván Zapata,Duván Zapata,100.0
216816,Giovanni Simeone,Giovanni Simeone,100.0
229857,Stefano Sensi,Stefano Sensi,100.0
224158,Sofyan Amrabat,Sofyan Amrabat,100.0
201046,Riccardo Saponara,Riccardo Saponara,100.0
224030,Maxime Lopez,Maxime Lopez,100.0
195272,Faraoni,Marco Faraoni,100.0
240938,Junior Messias,Junior Messias,100.0
241390,Eljif Elmas,Eljif Elmas,100.0
198946,Danilo D'Ambrosio,Danilo D'Ambrosio,100.0
193061,Roberto Pereyra,Roberto Pereyra,100.0
242664,Alexis Saelemaekers,Alexis Saelemaekers,100.0
251470,De Ketelaere,Charles De Ketelaere,100.0
211515,Pierluigi Gollini,Pierluigi Gollini,100.0
228413,Emil Audero,Emil Audero,100.0
189125,Giacomo Bonaventura,Giacomo Bonaventura,100.0
255654,Pierre Kalulu,Pierre Kalulu Kyatengwa,100.0
234711,Josip Brekalo,Josip Brekalo,100.0
247257,Ibañez,Ibañez,100.0
253002,Giacomo Raspadori,Giacomo Raspadori,100.0
241585,Igor,Igor Julio,100.0
189505,Pedro,Pedro,100.0
159261,Fabio Quagliarella,Fabio Quagliarella,100.0
246242,Boulaye Dia,Boulaye Dia,100.0
251892,Beto,Beto,100.0
244316,Luís Maximiano,Luís Maximiano,100.0
237086,Min Jae Kim,Kim Min-Jae,100.0
216150,Davide Zappacosta,Davide Zappacosta,100.0
190745,Marco Silvestri,Marco Silvestri,100.0
236610,Moise Kean,Moise Kean,100.0
226268,Federico Dimarco,Federico Dimarco,100.0
202848,Gianluca Caprari,Gianluca Caprari,100.0
189053,Francesco Caputo,Francesco Caputo,100.0
240716,Mathías Olivera,Mathías Olivera,100.0
202325,Diego Demme,Diego Demme,100.0
230899,Ademola Lookman,Ademola Lookman,100.0
238160,Merih Demiral,Merih Demiral,100.0
178007,Miguel Veloso,Miguel Veloso,100.0
251804,Sergiño Dest,Sergiño Dest,100.0
252802,Wilfried Singo,Wilfried Stephane Singo,100.0
236368,Giulio Maggiore,Giulio Maggiore,100.0
190813,El Shaarawy,Stephan El Shaarawy,100.0
237819,Nicolás Domínguez,Nicolás Domínguez,100.0
239613,Matteo Pessina,Matteo Pessina,100.0
233556,Riccardo Orsolini,Riccardo Orsolini,100.0
213242,Adrien Tameze,Adrien Tameze,100.0
225014,Gaetano Castrovilli,Gaetano Castrovilli,100.0
246186,Arthur Cabral,Arthur Cabral,100.0
242374,Musa Barrow,Musa Barrow,100.0
193361,Roberto Soriano,Roberto Soriano,100.0
156616,Franck Ribéry,Franck Ribéry,100.0
239807,Davide Frattesi,Davide Frattesi,100.0
211515,Pierluigi Gollini,Pierluigi Gollini,100.0
168435,Salvatore Sirigu,Salvatore Sirigu,100.0
189053,Francesco Caputo,Francesco Caputo,100.0
170320,Lorenzo De Silvestri,Lorenzo De Silvestri,100.0
168435,Salvatore Sirigu,Salvatore Sirigu,100.0
205812,Pietro Terracciano,Pietro Terracciano,100.0
240091,Guglielmo Vicario,Guglielmo Vicario,100.0
228708,Martínez Quarta,Lucas Martínez Quarta,100.0
204614,Mário Rui,Mário Rui,100.0
225116,Alex Meret,Alex Meret,100.0
202851,Gregoire Defrel,Gregoire Defrel,100.0
237640,Nedim Bajrami,Nedim Bajrami,100.0
204451,Koray Günter,Koray Günter,100.0
203551,Alessandro Florenzi,Alessandro Florenzi,100.0
210008,Adrien Rabiot,Adrien Rabiot,100.0
238744,Weston McKennie,Weston McKennie,100.0
213135,Divock Origi,Divock Origi,100.0
229582,Gianluca Mancini,Gianluca Mancini,100.0
189881,Chris Smalling,Chris Smalling,100.0
214979,Juan Musso,Juan Musso,100.0
216409,Matteo Politano,Matteo Politano,100.0
213814,Di Francesco,Federico Di Francesco,100.0
221992,Hirving Lozano,Hirving Lozano,100.0
215363,Lorenzo Montipò,Lorenzo Montipò,100.0
216435,Stanislav Lobotka,Stanislav Lobotka,100.0
192883,Henrikh Mkhitaryan,Henrikh Mkhitaryan,100.0
215689,Andrea Petagna,Andrea Petagna,100.0
199304,Danilo,Danilo,100.0
239770,Nicolò Casale,Nicolò Casale,100.0
178509,Olivier Giroud,Olivier Giroud,100.0
199845,Francesco Acerbi,Francesco Acerbi,100.0
231352,Tammy Abraham,Tammy Abraham,100.0
199110,Luis Muriel,Luis Muriel,100.0
202884,Leonardo Spinazzola,Leonardo Spinazzola,100.0
178005,Rui Patrício,Rui Patrício,100.0
233096,Denzel Dumfries,Denzel Dumfries,100.0
217870,Giovanni Di Lorenzo,Giovanni Di Lorenzo,100.0
223697,Robin Gosens,Robin Gosens,100.0
226753,André Onana,André Onana,100.0
224987,Ivan Provedel,Ivan Provedel,100.0
231835,Thomas Henry,Thomas Henry,100.0
222077,Manuel Locatelli,Manuel Locatelli,100.0
224490,Zeki Çelik,Mehmet Zeki Çelik,100.0
207439,Leandro Paredes,Leandro Paredes,100.0
201389,Cristiano Biraghi,Cristiano Biraghi,100.0
212153,Roberto Gagliardini,Roberto Gagliardini,100.0
235374,Manuel Lazzari,Manuel Lazzari,100.0
235569,Tanguy Ndombele,Tanguy NDombele Alvaro,100.0
211320,Daniele Rugani,Daniele Rugani,100.0
205600,Samuel Umtiti,Samuel Umtiti,100.0
220502,Mattia Zaccagni,Mattia Zaccagni,100.0
201995,Felipe Anderson,Felipe Anderson,100.0
232432,Luka Jovic,Luka Jovic,100.0
205175,Arkadiusz Milik,Arkadiusz Milik,100.0
198009,Mattia Perin,Mattia Perin,100.0
140233,Ochoa,Guillermo Ochoa,100.0
184392,Matteo Darmian,Matteo Darmian,100.0
210413,Alessio Romagnoli,Alessio Romagnoli,100.0
228881,Davide Calabria,Davide Calabria,100.0
225085,Jonathan Bamba,Jonathan Bamba,100.0
163489,Andrea Consigli,Andrea Consigli,100.0
205659,Alessio Cragno,Alessio Cragno,100.0
244263,Amir Rrahmani,Amir Rrahmani,100.0
191043,Alex Sandro,Alex Sandro,100.0
220093,Hans Hateboer,Hans Hateboer,100.0
173221,Antonio Candreva,Antonio Candreva,100.0
208268,Bryan Cristante,Bryan Cristante,100.0
202477,Deulofeu,Gerard Deulofeu,100.0
222558,Rick Karsdorp,Rick Karsdorp,100.0
215330,Joaquín Correa,Joaquín Correa,100.0
208461,Marten de Roon,Marten de Roon,100.0
240679,Teun Koopmeiners,Teun Koopmeiners,100.0
181291,Georginio Wijnaldum,Georginio Wijnaldum,100.0
211361,Danilo Cataldi,Danilo Cataldi,100.0
240690,Nicolás González,Nicolás González,100.0
206058,Mattia De Sciglio,Mattia De Sciglio,100.0
223898,Paul Bernardoni,Paul Bernardoni,100.0
253290,Matias Viña,Matias Viña,100.0
219466,Birger Meling,Birger Meling,100.0
215353,Lucas Alario,Lucas Alario,100.0
250723,Koné,Kouadio Kone,100.0
228579,Benjamin Henrichs,Benjamin Henrichs,100.0
225711,Abdou Diallo,Abdou Diallo,100.0
207791,Yussuf Poulsen,Yussuf Poulsen,100.0
244067,Maxence Lacroix,Maxence Lacroix,100.0
221491,Nico Elvedi,Nico Elvedi,100.0
222493,Marvin Friedrich,Marvin Friedrich,100.0
223724,Stefan Lainer,Stefan Lainer,100.0
204024,Christoph Kramer,Christoph Kramer,100.0
230065,Suat Serdar,Suat Serdar,100.0
224425,Marius Wolf,Marius Wolf,100.0
231227,Niklas Dorsch,Niklas Dorsch,100.0
226789,Angelo Fulgini,Angelo Fulgini,100.0
247182,Tuta,Tuta,100.0
231366,Philipp Lienhart,Philipp Lienhart,100.0
242187,Christoph Baumgartner,Christoph Baumgartner,100.0
208334,Jonas Hector,Jonas Hector,100.0
237679,Kolo Muani,Randal Kolo Muani,100.0
223550,Jonas Omlin,Jonas Omlin,100.0
219733,Ludovic Ajorque,Ludovic Ajorque,100.0
256197,Piero Hincapié,Piero Hincapié,100.0
210665,Marcel Halstenberg,Marcel Halstenberg,100.0
238463,Amadou Haidara,Amadou Haidara,100.0
243854,Mohamed Simakan,Mohamed Simakan,100.0
230084,Lukas Nmecha,Lukas Nmecha,100.0
240740,Callum Hudson-Odoi,Callum Hudson-Odoi,100.0
242000,Konstantinos Mavropanos,Konstantinos Mavropanos,100.0
243388,Borna Sosa,Borna Sosa,100.0
224196,Ramy Bensebaini,Ramy Bensebaini,100.0
228093,Marcus Thuram,Marcus Thuram,100.0
220883,Borré,Santos Borré,100.0
231521,Exequiel Palacios,Exequiel Palacios,100.0
202371,Thomas Meunier,Thomas Meunier,100.0
200215,Sebastian Rode,Sebastian Rode,100.0
232487,Wataru Endo,Wataru Endo,100.0
226851,Benjamin Pavard,Benjamin Pavard,100.0
216258,Ihlas Bebou,Ihlas Bebou,100.0
193254,Christopher Trimmel,Christopher Trimmel,100.0
200318,Mark Uth,Mark Uth,100.0
203030,Robin Knoche,Robin Knoche,100.0
212212,Dominik Kohr,Dominik Kohr,100.0
221671,Jae Sung Lee,Jae-Sung Lee,100.0
223641,Timo Baumgartl,Timo Baumgartl,100.0
224251,Robin Zentner,Robin Zentner,100.0
225309,Nadiem Amiri,Nadiem Amiri,100.0
225908,Reece Oxford,Reece Oxford,100.0
228595,Grischa Prömel,Grischa Prömel,100.0
229909,Andrey Lunev,Andrey Lunev,100.0
234171,Roland Sallai,Roland Sallai,100.0
234727,Timo Hübers,Timo Hübers,100.0
237629,Arne Maier,Arne Maier,100.0
240916,Dejan Ljubicic,Dejan Ljubicic,100.0
243237,Luca Pellegrini,Luca Pellegrini,100.0
192641,Kevin Vogt,Kevin Vogt,100.0
183714,Simon Terodde,Simon Terodde,100.0
209288,Florent Mollet,Florent Mollet,100.0
234833,Florian Müller,Florian Müller,100.0
245541,Giovanni Reyna,Giovanni Reyna,100.0
224041,Marvin Schwäbe,Marvin Schwäbe,100.0
251182,Iago,Iago,100.0
232639,Ritsu Doan,Ritsu Doan,100.0
216283,Danilo,Danilo Soares,100.0
228687,Kasper Dolberg,Kasper Dolberg,100.0
204082,Brooks,John Brooks,100.0
216158,Silvan Widmer,Silvan Widmer,100.0
212187,Philipp Max,Philipp Max,100.0
241522,Jonas Wind,Jonas Wind,100.0
216497,Maximilian Philipp,Maximilian Philipp,100.0
228946,Mattias Svanberg,Mattias Svanberg,100.0
212245,Yannick Gerhardt,Yannick Gerhardt,100.0
208001,Paulo Otávio,Paulo Otávio,100.0
202562,Jérôme Roussillon,Jérôme Roussillon,100.0
223790,Sheraldo Becker,Sheraldo Becker,100.0
254566,Patrick Wimmer,Patrick Wimmer,100.0
244257,Jonathan Burkardt,Jonathan Burkardt,100.0
182212,Anthony Modeste,Anthony Modeste,100.0
199339,Manuel Riemann,Manuel Riemann,100.0
178603,Mats Hummels,Mats Hummels,100.0
220814,Lucas Hernández,Lucas Hernández,100.0
225375,Konrad Laimer,Konrad Laimer,100.0
193698,Oliver Baumann,Oliver Baumann,100.0
235073,Gregor Kobel,Gregor Kobel,100.0
247819,Nico Schlotterbeck,Nico Schlotterbeck,100.0
256630,Florian Wirtz,Florian Wirtz,100.0
212188,Timo Werner,Timo Werner,100.0
228941,André Silva,André Silva,100.0
244260,Dani Olmo,Dani Olmo,100.0
204638,Willi Orban,Willi Orban,100.0
209889,Guerreiro,Raphael Guerreiro,100.0
208333,Emre Can,Emre Can,100.0
207862,Matthias Ginter,Matthias Ginter,100.0
236401,Noussair Mazraoui,Noussair Mazraoui,100.0
192984,Koen Casteels,Koen Casteels,100.0
222492,Leroy Sané,Leroy Sané,100.0
241852,Moussa Diaby,Moussa Diaby,100.0
234396,Alphonso Davies,Alphonso Davies,100.0
212622,Joshua Kimmich,Joshua Kimmich,100.0
210514,João Cancelo,João Cancelo,100.0
189596,Thomas Müller,Thomas Müller,100.0
209658,Leon Goretzka,Leon Goretzka,100.0
213345,Kingsley Coman,Kingsley Coman,100.0
188943,Kevin Trapp,Kevin Trapp,100.0
232411,Christopher Nkunku,Christopher Nkunku,100.0
205693,Sébastien Haller,Sébastien Haller,100.0
185122,Péter Gulácsi,Péter Gulácsi,100.0
177683,Yann Sommer,Yann Sommer,100.0
212190,Niklas Süle,Niklas Süle,100.0
234236,Patrik Schick,Patrik Schick,100.0
188350,Marco Reus,Marco Reus,100.0
206113,Serge Gnabry,Serge Gnabry,100.0
177683,Yann Sommer,Yann Sommer,100.0
252371,Jude Bellingham,Jude Bellingham,100.0
235243,Matthijs de Ligt,Matthijs de Ligt,100.0
202857,Karim Bellarabi,Karim Bellarabi,100.0
212194,Julian Brandt,Julian Brandt,100.0
236703,David Raum,David Raum,100.0
203486,Thorgan Hazard,Thorgan Hazard,100.0
213955,Sardar Azmoun,Sardar Azmoun,100.0
209846,Christian Günter,Christian Günter,100.0
199042,Charles Aránguiz,Charles Aránguiz,100.0
211738,Mark Flekken,Mark Flekken,100.0
232730,Daichi Kamada,Daichi Kamada,100.0
190815,Daley Blind,Daley Blind,100.0
236772,Dominik Szoboszlai,Dominik Szoboszlai,100.0
234711,Josip Brekalo,Josip Brekalo,100.0
246104,Ryan Gravenberch,Ryan Gravenberch,100.0
187072,Lars Stindl,Lars Stindl,100.0
222028,Julian Weigl,Julian Weigl,100.0
235407,Salih Özcan,Salih Özcan,100.0
231447,Donyell Malen,Donyell Malen,100.0
225126,Ellyes Skhiri,Ellyes Skhiri,100.0
218339,Mahmoud Dahoud,Mahmoud Dahoud,100.0
204923,Marcel Sabitzer,Marcel Sabitzer,100.0
229752,Djibril Sow,Djibril Sow,100.0
